file_path,emotion,intensity,gender,actor_id,augmentation,audio,sr
,disgust,strong,male,1,noise,"[-0.0046841   0.00124973  0.00099681 ...  0.00398976 -0.00471072
 -0.0017865 ]",22050.0
./Actor_01\03-01-07-02-02-02-01.wav,disgust,strong,male,1,original,,
,disgust,strong,male,1,pitch,"[ 4.6500114e-05  1.7333632e-04  5.0732808e-04 ...  2.0169797e-07
 -2.7166926e-08 -2.7219295e-07]",22050.0
,disgust,strong,male,1,stretch,"[ 5.0449988e-05  1.4294486e-04  4.5024426e-04 ... -6.0122510e-08
 -1.1914463e-07  1.3200498e-09]",22050.0
,disgust,strong,male,1,noise,"[-0.0010312  -0.00376289 -0.00782271 ... -0.00301683  0.00668984
 -0.00655443]",22050.0
./Actor_01\03-01-08-01-01-01-01.wav,surprised,normal,male,1,original,,
,surprised,normal,male,1,pitch,"[-1.6002708e-08  2.1139583e-08 -3.3579827e-08 ...  2.5573380e-07
  1.5880860e-07 -7.9863952e-08]",22050.0
,surprised,normal,male,1,stretch,"[ 9.0383621e-09 -2.2303581e-08  2.6139878e-08 ... -1.6529719e-07
 -3.0252983e-07  2.8199744e-07]",22050.0
,surprised,normal,male,1,noise,"[-0.00665069  0.00424248  0.00139589 ...  0.00260205  0.00583599
 -0.00344716]",22050.0
./Actor_01\03-01-08-01-01-02-01.wav,surprised,normal,male,1,original,,
,surprised,normal,male,1,pitch,"[ 2.3711934e-08  6.2221503e-08  7.1026378e-08 ... -7.9606673e-07
  8.4925722e-07 -4.8441092e-07]",22050.0
,surprised,normal,male,1,stretch,"[ 3.3012348e-08  3.9152024e-08  8.4585324e-08 ... -5.2083965e-07
 -6.2309266e-07  1.1119180e-06]",22050.0
,surprised,normal,male,1,noise,"[-0.00146397 -0.00089281 -0.00716147 ...  0.00286961  0.00099376
  0.00533093]",22050.0
./Actor_01\03-01-08-01-02-01-01.wav,surprised,normal,male,1,original,,
,surprised,normal,male,1,pitch,"[-2.6898149e-08  7.3260553e-09 -3.3562983e-10 ...  4.8473726e-07
 -5.1922193e-08  1.2247853e-07]",22050.0
,surprised,normal,male,1,stretch,"[-2.4609909e-08 -3.2890987e-10  8.8632017e-09 ... -1.0756214e-07
 -4.7078409e-08 -1.2607754e-07]",22050.0
,surprised,normal,male,1,noise,"[ 0.00668251 -0.00234868 -0.00307281 ...  0.00267466  0.00408442
  0.00231077]",22050.0
./Actor_01\03-01-08-01-02-02-01.wav,surprised,normal,male,1,original,,
,surprised,normal,male,1,pitch,"[ 4.5257624e-09 -1.8898860e-09  5.6926073e-09 ...  1.5547721e-07
  1.0955061e-07  3.1329375e-09]",22050.0
,surprised,normal,male,1,stretch,"[-1.7306794e-08  2.3656673e-08 -2.3298716e-08 ... -1.1888751e-07
 -1.8500988e-07 -2.0027618e-07]",22050.0
,surprised,normal,male,1,noise,"[-0.00419006 -0.01361654  0.00574885 ... -0.00513549  0.00550312
  0.00238093]",22050.0
./Actor_01\03-01-08-02-01-01-01.wav,surprised,strong,male,1,original,,
,surprised,strong,male,1,pitch,"[ 2.4068381e-11 -2.6653707e-10 -1.2134606e-10 ...  3.7261896e-07
  1.1510792e-07 -1.9913927e-07]",22050.0
,surprised,strong,male,1,stretch,"[ 4.8871664e-11 -2.4028479e-10 -1.7528805e-10 ... -2.3671282e-06
 -4.3005764e-07 -4.0126270e-07]",22050.0
,surprised,strong,male,1,noise,"[-0.00197764  0.00318805 -0.00540351 ... -0.00431227  0.00537103
 -0.00696665]",22050.0
./Actor_01\03-01-08-02-01-02-01.wav,surprised,strong,male,1,original,,
,surprised,strong,male,1,pitch,"[-7.5799955e-10 -4.3106416e-10  1.7462589e-11 ...  9.2425358e-07
  2.4766746e-07  3.3771155e-07]",22050.0
,surprised,strong,male,1,stretch,"[-6.42555176e-10 -6.06656780e-10  1.55314664e-10 ...  1.04273376e-07
  2.85403729e-07  1.65048249e-07]",22050.0
,surprised,strong,male,1,noise,"[ 0.00434461 -0.00280838 -0.00408622 ... -0.00533284  0.00449367
 -0.00449241]",22050.0
./Actor_01\03-01-08-02-02-01-01.wav,surprised,strong,male,1,original,,
,surprised,strong,male,1,pitch,"[-2.0604674e-08 -4.6142863e-09 -3.6415067e-08 ... -1.8211594e-08
 -6.6029827e-07  4.0536614e-07]",22050.0
,surprised,strong,male,1,stretch,"[-2.5043528e-08  3.2276523e-10 -3.1121573e-08 ... -4.5157714e-07
  1.9677229e-07 -5.3523475e-08]",22050.0
,surprised,strong,male,1,noise,"[-0.00222431  0.00316579  0.00273417 ...  0.00589215  0.00096063
  0.00170823]",22050.0
./Actor_01\03-01-08-02-02-02-01.wav,surprised,strong,male,1,original,,
,surprised,strong,male,1,pitch,"[-4.1943469e-08 -6.0554598e-08 -8.1541330e-08 ...  2.0860080e-06
  7.7070513e-07  2.5193397e-06]",22050.0
,surprised,strong,male,1,stretch,"[-3.3851830e-08 -6.3229152e-08 -6.1035273e-08 ...  1.2152366e-06
  1.9378126e-06  1.7548413e-06]",22050.0
,surprised,strong,male,1,noise,"[ 0.00375518 -0.0026787   0.01346935 ... -0.00280316  0.00070497
  0.00171671]",22050.0
./Actor_02\03-01-01-01-01-01-02.wav,neutral,normal,female,2,original,,
,neutral,normal,female,2,pitch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.59417594e-06
 -6.52762674e-06 -1.50156775e-05]",22050.0
,neutral,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1037105e-05
 -1.9004116e-05 -1.7014585e-05]",22050.0
,neutral,normal,female,2,noise,"[-0.00165297  0.00182618 -0.00049112 ...  0.00447276 -0.00854178
 -0.00534993]",22050.0
./Actor_02\03-01-01-01-01-02-02.wav,neutral,normal,female,2,original,,
,neutral,normal,female,2,pitch,"[-5.0948998e-15  7.0698194e-14 -3.8556418e-14 ... -8.8973084e-06
 -5.0722924e-06 -2.9235655e-06]",22050.0
,neutral,normal,female,2,stretch,"[-3.2390326e-22  5.6366289e-14  2.5135916e-14 ...  5.5168139e-06
 -3.8962224e-07 -7.8081857e-06]",22050.0
,neutral,normal,female,2,noise,"[-0.00290825 -0.01381016 -0.00904427 ... -0.00196001  0.00069757
 -0.00055005]",22050.0
./Actor_02\03-01-01-01-02-01-02.wav,neutral,normal,female,2,original,,
,neutral,normal,female,2,pitch,"[ 6.9875220e-13  4.0051512e-14 -3.5862280e-13 ... -9.9858471e-06
 -2.3886530e-06  3.5226418e-07]",22050.0
,neutral,normal,female,2,stretch,"[-7.7520211e-13  1.7260949e-12 -1.7846818e-12 ... -1.1129644e-06
 -6.0766546e-08  6.2929666e-07]",22050.0
,neutral,normal,female,2,noise,"[-0.00492897  0.00471267 -0.00329517 ...  0.00535065  0.00264288
 -0.00254848]",22050.0
./Actor_02\03-01-01-01-02-02-02.wav,neutral,normal,female,2,original,,
,neutral,normal,female,2,pitch,"[ 9.1844635e-07 -1.5186556e-06  1.7100853e-06 ...  1.2537083e-06
 -6.1826986e-06  3.8391186e-06]",22050.0
,neutral,normal,female,2,stretch,"[-7.0001317e-07  7.8652073e-07 -1.3587683e-06 ... -2.3542424e-07
  2.6792461e-06 -4.2321813e-06]",22050.0
,neutral,normal,female,2,noise,"[ 0.00066962  0.0006886  -0.00582733 ...  0.00404121  0.0026111
 -0.0024047 ]",22050.0
./Actor_02\03-01-02-01-01-01-02.wav,calm,normal,female,2,original,,
,calm,normal,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.4953119e-06
 -8.6386547e-07 -3.0410790e-06]",22050.0
,calm,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.6166828e-07
 -8.4862795e-06 -5.2111386e-06]",22050.0
,calm,normal,female,2,noise,"[-0.01343841 -0.02571674 -0.00593784 ... -0.00491842  0.00120151
 -0.00822036]",22050.0
./Actor_02\03-01-02-01-01-02-02.wav,calm,normal,female,2,original,,
,calm,normal,female,2,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.0510581e-06 4.7353028e-06
 5.6582676e-06]",22050.0
,calm,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7608097e-06
  1.8699111e-06 -3.6105739e-06]",22050.0
,calm,normal,female,2,noise,"[ 0.0064114   0.00517462  0.00586824 ... -0.00383339  0.00069054
  0.00389299]",22050.0
./Actor_02\03-01-02-01-02-01-02.wav,calm,normal,female,2,original,,
,calm,normal,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.1020010e-06
  7.2860985e-07 -4.8503598e-06]",22050.0
,calm,normal,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.7552519e-07 8.2363922e-06
 6.7871855e-07]",22050.0
,calm,normal,female,2,noise,"[ 0.01030492 -0.00422119  0.00186124 ...  0.00580805  0.00253439
  0.00488689]",22050.0
./Actor_02\03-01-02-01-02-02-02.wav,calm,normal,female,2,original,,
,calm,normal,female,2,pitch,"[ 7.7775064e-10  5.5963095e-10 -2.4615880e-09 ... -8.1908729e-06
 -9.8796463e-06 -6.4975611e-06]",22050.0
,calm,normal,female,2,stretch,"[ 7.9294649e-10  5.1583604e-10 -1.2227530e-09 ...  7.0633047e-07
 -4.9114437e-06 -1.1483779e-06]",22050.0
,calm,normal,female,2,noise,"[-0.00568727 -0.00616191 -0.00758503 ... -0.00520095  0.00431253
 -0.01081895]",22050.0
./Actor_02\03-01-02-02-01-01-02.wav,calm,strong,female,2,original,,
,calm,strong,female,2,pitch,"[ 1.45618229e-08  1.21458505e-08 -3.04786862e-09 ...  6.38322035e-06
  1.53291307e-06 -1.90144146e-06]",22050.0
,calm,strong,female,2,stretch,"[1.6648453e-08 1.0116347e-08 2.5303566e-09 ... 3.5568473e-06 7.1163099e-06
 1.0196914e-05]",22050.0
,calm,strong,female,2,noise,"[-0.00342811 -0.00808991 -0.00378688 ...  0.00043777 -0.00051247
  0.00527579]",22050.0
./Actor_02\03-01-02-02-01-02-02.wav,calm,strong,female,2,original,,
,calm,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.2658068e-06
 -3.6420266e-07 -7.2607583e-07]",22050.0
,calm,strong,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1303354e-06
 -2.4601409e-06 -4.3906111e-06]",22050.0
,calm,strong,female,2,noise,"[ 0.00024505 -0.00082123 -0.00194556 ...  0.00060971  0.00105781
  0.01030126]",22050.0
./Actor_02\03-01-02-02-02-01-02.wav,calm,strong,female,2,original,,
,calm,strong,female,2,pitch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.30072285e-05
  6.72918486e-06 -1.42426165e-06]",22050.0
,calm,strong,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1024283e-06
  6.3642842e-06 -2.2233964e-07]",22050.0
,calm,strong,female,2,noise,"[ 0.00323597 -0.00549219 -0.01163002 ...  0.00555709 -0.00623875
 -0.0090437 ]",22050.0
./Actor_02\03-01-02-02-02-02-02.wav,calm,strong,female,2,original,,
,calm,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.6637037e-07
 -2.2005047e-06  2.6995936e-06]",22050.0
,calm,strong,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.5173026e-06
 -4.0466298e-06  3.7227921e-06]",22050.0
,calm,strong,female,2,noise,"[ 0.00074306  0.00352469  0.00491939 ...  0.00611215 -0.00034277
  0.00296505]",22050.0
./Actor_02\03-01-03-01-01-01-02.wav,happy,normal,female,2,original,,
,happy,normal,female,2,pitch,"[-2.6102612e-07  2.6351421e-07 -2.1804651e-07 ... -2.8822612e-06
  5.2540349e-06  5.2354903e-07]",22050.0
,happy,normal,female,2,stretch,"[ 1.1531677e-08 -1.8467270e-08  6.9570056e-08 ... -6.0059388e-06
 -2.5537800e-06 -4.7288563e-06]",22050.0
,happy,normal,female,2,noise,"[-0.0010857   0.01589928  0.00090249 ...  0.00092467 -0.0019262
 -0.00171242]",22050.0
./Actor_02\03-01-03-01-01-02-02.wav,happy,normal,female,2,original,,
,happy,normal,female,2,pitch,"[-1.4499261e-07  1.2013895e-07 -4.8747374e-08 ... -2.5034230e-06
 -9.4957559e-06 -7.2152179e-06]",22050.0
,happy,normal,female,2,stretch,"[-2.2653262e-08  3.3909000e-08 -3.2557146e-08 ...  3.9240981e-06
 -2.2903604e-08 -4.7247923e-07]",22050.0
,happy,normal,female,2,noise,"[ 0.00179347 -0.00507369 -0.00308566 ...  0.00778551  0.00334516
  0.00380253]",22050.0
./Actor_02\03-01-03-01-02-01-02.wav,happy,normal,female,2,original,,
,happy,normal,female,2,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.8378758e-06 2.8608001e-06
 5.4174484e-07]",22050.0
,happy,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.3970243e-06
 -2.7776168e-06  1.4661726e-06]",22050.0
,happy,normal,female,2,noise,"[-0.00173211 -0.00694633 -0.00046385 ...  0.01042854  0.00148441
  0.00019663]",22050.0
./Actor_02\03-01-03-01-02-02-02.wav,happy,normal,female,2,original,,
,happy,normal,female,2,pitch,"[ 3.5132789e-08 -4.2680446e-09  4.4346130e-08 ... -7.7842071e-07
  1.2566400e-06  1.9652925e-06]",22050.0
,happy,normal,female,2,stretch,"[ 2.1559805e-08  7.4277917e-09  2.7422271e-08 ...  1.6011363e-05
  1.3370063e-05 -1.1781268e-06]",22050.0
,happy,normal,female,2,noise,"[ 0.00251607 -0.00057243  0.00377849 ... -0.0007094   0.00842881
  0.00130085]",22050.0
./Actor_02\03-01-03-02-01-01-02.wav,happy,strong,female,2,original,,
,happy,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.6064460e-08
  2.6262107e-06  6.7783462e-06]",22050.0
,happy,strong,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.3716075e-06
 -9.0272943e-06 -3.3794165e-06]",22050.0
,happy,strong,female,2,noise,"[ 0.00298235 -0.00222766  0.00768327 ...  0.00147576 -0.00208276
 -0.01385633]",22050.0
./Actor_02\03-01-03-02-01-02-02.wav,happy,strong,female,2,original,,
,happy,strong,female,2,pitch,"[ 5.0488107e-11 -5.2876325e-11  5.5436697e-11 ...  4.8388870e-06
  4.6944897e-06  5.6138706e-06]",22050.0
,happy,strong,female,2,stretch,"[ 3.6064131e-11 -3.8621523e-11  4.2786347e-11 ... -7.2082494e-06
  3.8692815e-06 -1.1006807e-05]",22050.0
,happy,strong,female,2,noise,"[ 0.00099459  0.00016895 -0.00521532 ...  0.00512359 -0.00346958
 -0.00041628]",22050.0
./Actor_02\03-01-03-02-02-01-02.wav,happy,strong,female,2,original,,
,happy,strong,female,2,pitch,"[-4.6363017e-08  5.5662387e-08  1.4849326e-07 ...  4.8373049e-06
  1.1702694e-05  3.1081390e-06]",22050.0
,happy,strong,female,2,stretch,"[-4.6633069e-08  3.7526384e-08  1.2823413e-07 ...  4.7312210e-06
  8.1124072e-06 -6.3998450e-06]",22050.0
,happy,strong,female,2,noise,"[ 0.00143141  0.00255104 -0.00100164 ... -0.00227748  0.00194905
 -0.00370783]",22050.0
./Actor_02\03-01-03-02-02-02-02.wav,happy,strong,female,2,original,,
,happy,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.9017715e-06
 -5.1555953e-06 -7.2796306e-06]",22050.0
,happy,strong,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.3258657e-07
 -1.7972720e-06 -1.3380026e-06]",22050.0
,happy,strong,female,2,noise,"[-0.00521863  0.00068948 -0.00555088 ... -0.01044964  0.00040218
  0.00283147]",22050.0
./Actor_02\03-01-04-01-01-01-02.wav,sad,normal,female,2,original,,
,sad,normal,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.8808515e-07
 -1.0660167e-06  2.1252658e-06]",22050.0
,sad,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.1222465e-06
  9.0704231e-07 -4.0256109e-06]",22050.0
,sad,normal,female,2,noise,"[-2.69387378e-03 -3.66951370e-03  1.01728569e-06 ... -3.61483411e-03
  9.52155790e-04  2.09091752e-04]",22050.0
./Actor_02\03-01-04-01-01-02-02.wav,sad,normal,female,2,original,,
,sad,normal,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0781582e-05
 -6.1437577e-06 -1.4349828e-06]",22050.0
,sad,normal,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.5099899e-06 3.9239899e-06
 1.4563283e-06]",22050.0
,sad,normal,female,2,noise,"[ 3.29896945e-03 -3.74534509e-03 -1.98920094e-05 ...  2.50624233e-03
  7.97307821e-03  4.45491781e-04]",22050.0
./Actor_02\03-01-04-01-02-01-02.wav,sad,normal,female,2,original,,
,sad,normal,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8645046e-06
 -5.1034249e-06 -2.3953571e-06]",22050.0
,sad,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.2661384e-06
  1.1464210e-06  4.8665829e-06]",22050.0
,sad,normal,female,2,noise,"[-0.00449356 -0.00474776  0.00577986 ... -0.00023109  0.0005117
  0.00150583]",22050.0
./Actor_02\03-01-04-01-02-02-02.wav,sad,normal,female,2,original,,
,sad,normal,female,2,pitch,"[0.000000e+00 0.000000e+00 0.000000e+00 ... 8.039533e-06 1.998984e-06
 6.128621e-06]",22050.0
,sad,normal,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.0323166e-06 2.6425287e-06
 2.0502600e-06]",22050.0
,sad,normal,female,2,noise,"[ 0.00562357  0.00148395  0.00540661 ... -0.00341108  0.00810299
  0.00528133]",22050.0
./Actor_02\03-01-04-02-01-01-02.wav,sad,strong,female,2,original,,
,sad,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.6005271e-06
 -5.6471868e-07 -1.1091415e-05]",22050.0
,sad,strong,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0272541e-05 4.4826902e-06
 6.0137222e-06]",22050.0
,sad,strong,female,2,noise,"[ 0.0063723   0.00103013  0.00281212 ... -0.00295607  0.00956611
  0.00731387]",22050.0
./Actor_02\03-01-04-02-01-02-02.wav,sad,strong,female,2,original,,
,sad,strong,female,2,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.9468718e-06 2.9261873e-06
 3.1810391e-06]",22050.0
,sad,strong,female,2,stretch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -4.614563e-06 -5.906741e-06
 -3.758962e-06]",22050.0
,sad,strong,female,2,noise,"[-0.00585931 -0.00658532 -0.00051011 ...  0.00420628  0.00418734
 -0.00197834]",22050.0
./Actor_02\03-01-04-02-02-01-02.wav,sad,strong,female,2,original,,
,sad,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.4650512e-06
 -1.5480825e-06 -9.8368344e-07]",22050.0
,sad,strong,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.9981813e-06 2.6945359e-06
 6.2002068e-06]",22050.0
,sad,strong,female,2,noise,"[-0.00111946 -0.00132986  0.00603021 ...  0.00171071 -0.0014116
 -0.01143919]",22050.0
./Actor_02\03-01-04-02-02-02-02.wav,sad,strong,female,2,original,,
,sad,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.2682567e-06
 -6.1898645e-06  3.6801100e-07]",22050.0
,sad,strong,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.1160654e-06
  5.4499874e-06 -3.9018337e-06]",22050.0
,sad,strong,female,2,noise,"[1.30800752e-03 3.64768414e-03 3.28862826e-05 ... 9.74481018e-03
 3.41156894e-03 2.64273362e-03]",22050.0
./Actor_02\03-01-05-01-01-01-02.wav,angry,normal,female,2,original,,
,angry,normal,female,2,pitch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.20736386e-05
 -1.12145235e-05 -1.61324733e-05]",22050.0
,angry,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.9908140e-06
 -1.4852044e-05 -1.6806453e-05]",22050.0
,angry,normal,female,2,noise,"[ 0.00731163  0.00042936 -0.00262397 ... -0.00298789 -0.01059639
  0.00451363]",22050.0
./Actor_02\03-01-05-01-01-02-02.wav,angry,normal,female,2,original,,
,angry,normal,female,2,pitch,"[-1.7505114e-08  1.2924886e-07 -1.6677478e-07 ... -7.3717911e-06
 -6.8419222e-06 -6.4482865e-06]",22050.0
,angry,normal,female,2,stretch,"[ 2.48752883e-07 -2.43840191e-07  2.81486905e-07 ... -5.75574859e-06
 -1.35925875e-05 -1.45841532e-05]",22050.0
,angry,normal,female,2,noise,"[ 0.00509116 -0.00520911 -0.00738818 ... -0.00955282 -0.00037884
  0.00139003]",22050.0
./Actor_02\03-01-05-01-02-01-02.wav,angry,normal,female,2,original,,
,angry,normal,female,2,pitch,"[-7.8759655e-12  6.9713792e-12 -4.9130977e-12 ...  1.0212466e-06
 -4.0776386e-06 -1.4803703e-05]",22050.0
,angry,normal,female,2,stretch,"[-4.1426308e-13 -1.7317843e-13  1.1032966e-12 ...  5.0566714e-06
  4.2979859e-06 -4.8887141e-06]",22050.0
,angry,normal,female,2,noise,"[ 0.00053887 -0.00061366  0.00393717 ...  0.00723839 -0.00173496
  0.00114007]",22050.0
./Actor_02\03-01-05-01-02-02-02.wav,angry,normal,female,2,original,,
,angry,normal,female,2,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.4392125e-06 4.7233680e-06
 7.5225563e-07]",22050.0
,angry,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.7194256e-06
  3.8908684e-07 -9.6095576e-08]",22050.0
,angry,normal,female,2,noise,"[ 0.00179394 -0.01072216 -0.00444633 ... -0.0029592   0.0037739
  0.00795182]",22050.0
./Actor_02\03-01-05-02-01-01-02.wav,angry,strong,female,2,original,,
,angry,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2845653e-05
 -1.3914909e-05 -9.2278933e-06]",22050.0
,angry,strong,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0146482e-05 1.3821733e-05
 2.4083804e-05]",22050.0
,angry,strong,female,2,noise,"[ 0.00299115 -0.00978961  0.00130371 ...  0.00313807 -0.00164819
  0.00856569]",22050.0
./Actor_02\03-01-05-02-01-02-02.wav,angry,strong,female,2,original,,
,angry,strong,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.1185616e-06
 -5.8134628e-06 -7.7284267e-06]",22050.0
,angry,strong,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.3072080e-06 5.4812522e-06
 3.1427217e-06]",22050.0
,angry,strong,female,2,noise,"[ 0.00754073  0.00216876  0.01676265 ... -0.00100402  0.0013398
 -0.01268817]",22050.0
./Actor_02\03-01-05-02-02-01-02.wav,angry,strong,female,2,original,,
,angry,strong,female,2,pitch,"[ 4.6829771e-13 -8.6450796e-13  1.2021184e-13 ... -1.1881776e-05
 -4.0658501e-06  3.0887795e-06]",22050.0
,angry,strong,female,2,stretch,"[ 3.4257043e-13 -6.5531131e-13 -3.1545315e-13 ... -2.4762776e-06
 -7.6188894e-06 -8.3630293e-06]",22050.0
,angry,strong,female,2,noise,"[ 0.00412406 -0.00032018 -0.00246872 ... -0.00083404 -0.00215881
  0.0002088 ]",22050.0
./Actor_02\03-01-05-02-02-02-02.wav,angry,strong,female,2,original,,
,angry,strong,female,2,pitch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ...  3.895990e-06 -9.615518e-07
  7.181349e-06]",22050.0
,angry,strong,female,2,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.0416389e-06 1.3467445e-05
 3.6502095e-06]",22050.0
,angry,strong,female,2,noise,"[-0.0023556  -0.0010021   0.00713624 ... -0.00160464 -0.00100913
  0.00358318]",22050.0
./Actor_02\03-01-06-01-01-01-02.wav,fearful,normal,female,2,original,,
,fearful,normal,female,2,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.1344671e-06 8.8620000e-06
 2.5985064e-06]",22050.0
,fearful,normal,female,2,stretch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ...  7.775269e-06 -4.127048e-07
 -1.826644e-06]",22050.0
,fearful,normal,female,2,noise,"[-0.0009387  -0.00236498  0.00930817 ... -0.0052368  -0.01214334
  0.00220198]",22050.0
./Actor_02\03-01-06-01-01-02-02.wav,fearful,normal,female,2,original,,
,fearful,normal,female,2,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.9240130e-06
  7.4943450e-06  6.0000934e-06]",22050.0
,fearful,normal,female,2,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.8229636e-06
 -2.6067373e-06 -7.6670904e-07]",22050.0
,fearful,normal,female,2,noise,"[ 0.00990678  0.00407462  0.00966347 ... -0.00048959 -0.001949
 -0.00584568]",22050.0
./Actor_02\03-01-06-01-02-01-02.wav,fearful,normal,female,2,original,,
